CMUN,COD_PROVINCIA,municipality_name,province_name,ccaa,population,households,area_km2,label_lat,label_lon,default_status,default_gap_pct,default_uncovered_households_2024,fixed_30_2023_pct,fixed_30_2024_pct,fixed_30_change_pp,fixed_30_uncovered_households_2024,fixed_100_2023_pct,fixed_100_2024_pct,fixed_100_change_pp,fixed_100_uncovered_households_2024,fixed_1gbps_2023_pct,fixed_1gbps_2024_pct,fixed_1gbps_change_pp,fixed_1gbps_uncovered_households_2024,mobile_4g_2023_pct,mobile_4g_2024_pct,mobile_4g_change_pp,mobile_4g_uncovered_households_2024,mobile_5g_2023_pct,mobile_5g_2024_pct,mobile_5g_change_pp,mobile_5g_uncovered_households_2024,mobile_5g_35_2023_pct,mobile_5g_35_2024_pct,mobile_5g_35_change_pp,mobile_5g_35_uncovered_households_2024,default_technology,default_threshold_pct,year
11003,11,Algar,Cádiz,Andalucía,1444.0,640.0,26.35,36.6557936483652,-5.64102099888524,Necesita revisar/respaldo,99.84,638.98,0.0,0.16,0.16,639.0,0.0,0.16,0.16,639.0,0.0,0.16,0.16,639.0,99.47,99.43,-0.04,3.65,0.0,0.0,0.0,640.0,0.0,0.0,0.0,640.0,fixed_100,90,2024
26035,26,Cabezón de Cameros,"Rioja, La","Rioja, La ",23.0,11.0,12.01,42.18284069974306,-2.5165139477751586,Necesita revisar/respaldo,100.0,11.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,100.0,92.12,-7.88,0.87,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,fixed_100,90,2024
26038,26,Canales de la Sierra,"Rioja, La","Rioja, La ",81.0,49.0,54.74,42.167031499757826,-3.048614607520111,Necesita revisar/respaldo,100.0,49.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,99.09,98.33,-0.76,0.82,99.09,98.33,-0.76,0.82,0.0,0.0,0.0,49.0,fixed_100,90,2024
26044,26,Castroviejo,"Rioja, La","Rioja, La ",62.0,19.0,20.81,42.322562152752404,-2.6469688477187,Necesita revisar/respaldo,100.0,19.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,fixed_100,90,2024
19019,19,Alique,Guadalajara,Castilla-La Mancha,14.0,11.0,10.74,40.586399321133015,-2.652399916750391,Necesita revisar/respaldo,100.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,100.0,100.0,-0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,fixed_100,90,2024
16141,16,Olmeda del Rey,Cuenca,Castilla-La Mancha,127.0,66.0,73.98,39.83669215508039,-2.061825168106885,Necesita revisar/respaldo,100.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,66.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,66.0,fixed_100,90,2024
24177,24,Valdelugueros,León,Castilla y León,507.0,249.0,143.37,42.97959042289022,-5.418835824184397,Necesita revisar/respaldo,100.0,249.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,249.0,80.75,83.26,2.52,41.68,0.0,61.46,61.46,95.96,0.0,0.0,0.0,249.0,fixed_100,90,2024
24184,24,Valdesamario,León,Castilla y León,179.0,106.0,61.37,42.72456780462319,-6.021482309114351,Necesita revisar/respaldo,100.0,106.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,106.0,86.96,86.53,-0.43,14.28,0.0,0.0,0.0,106.0,0.0,0.0,0.0,106.0,fixed_100,90,2024
19335,19,Zorita de los Canes,Guadalajara,Castilla-La Mancha,58.0,29.0,20.05,40.33301312798088,-2.890730576459018,Necesita revisar/respaldo,100.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,100.0,100.0,0.0,0.0,10.67,8.38,-2.29,26.57,0.0,0.0,0.0,29.0,fixed_100,90,2024
50168,50,Mianos,Zaragoza,Aragón,26.0,15.0,14.9,42.58859474867479,-0.937331811284944,Necesita revisar/respaldo,100.0,15.0,80.0,100.0,20.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,97.74,100.0,2.26,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,fixed_100,90,2024
42181,42,Tardelcuende,Soria,Castilla y León,424.0,186.0,64.5,41.592098680514475,-2.6516988354109063,Necesita revisar/respaldo,100.0,186.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,186.0,100.0,100.0,0.0,0.0,0.0,0.08,0.08,185.85,0.0,0.0,0.0,186.0,fixed_100,90,2024
19332,19,La Yunta,Guadalajara,Castilla-La Mancha,94.0,49.0,55.66,40.929336810351316,-1.6634326314077137,Necesita revisar/respaldo,100.0,49.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,98.56,99.41,0.85,0.29,0.0,1.63,1.63,48.2,0.0,0.0,0.0,49.0,fixed_100,90,2024
16140,16,Olmeda de la Cuesta,Cuenca,Castilla-La Mancha,22.0,10.0,22.72,40.31233190362547,-2.4693246081241074,Necesita revisar/respaldo,100.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,fixed_100,90,2024
42182,42,Taroda,Soria,Castilla y León,43.0,23.0,36.98,41.33047274330032,-2.4098437107062067,Necesita revisar/respaldo,100.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,fixed_100,90,2024
42176,42,Tajahuerce,Soria,Castilla y León,23.0,12.0,20.38,41.75179530703789,-2.1664387097563407,Necesita revisar/respaldo,100.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,100.0,100.0,0.0,0.0,90.6,100.0,9.4,0.0,0.0,0.0,0.0,12.0,fixed_100,90,2024
42175,42,Suellacabras,Soria,Castilla y León,31.0,12.0,39.46,41.84462300671055,-2.204249714370991,Necesita revisar/respaldo,100.0,12.0,0.0,66.67,66.67,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,100.0,100.0,-0.0,0.0,29.63,22.58,-7.05,9.29,0.0,0.0,0.0,12.0,fixed_100,90,2024
09340,09,San Millán de Lara,Burgos,Castilla y León,63.0,39.0,33.83,42.14962359674229,-3.3275935937815224,Necesita revisar/respaldo,100.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,39.0,94.27,100.0,5.73,0.0,0.0,69.44,69.44,11.92,0.0,0.0,0.0,39.0,fixed_100,90,2024
09335,09,San Adrián de Juarros,Burgos,Castilla y León,93.0,56.0,19.55,42.27725493693818,-3.4624381714637322,Necesita revisar/respaldo,100.0,56.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,56.0,96.26,96.74,0.47,1.83,0.0,83.66,83.66,9.15,0.0,0.0,0.0,56.0,fixed_100,90,2024
09334,09,Salinillas de Bureba,Burgos,Castilla y León,48.0,28.0,22.76,42.55263908060029,-3.379613216322915,Necesita revisar/respaldo,100.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,28.0,72.87,80.71,7.84,5.4,0.0,2.0,2.0,27.44,0.0,0.0,0.0,28.0,fixed_100,90,2024
10191,10,Torremenga,Cáceres,Extremadura,611.0,259.0,12.09,40.0406955080183,-5.780053609100455,Necesita revisar/respaldo,100.0,259.0,0.39,0.0,-0.39,259.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,259.0,100.0,100.0,-0.0,0.0,100.0,100.0,-0.0,0.0,0.0,0.0,0.0,259.0,fixed_100,90,2024
50035,50,Artieda,Zaragoza,Aragón,80.0,40.0,13.35,42.59295725650943,-0.9911314151114832,Necesita revisar/respaldo,100.0,40.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,fixed_100,90,2024
50033,50,Ardisa,Zaragoza,Aragón,76.0,41.0,27.92,42.19668207150753,-0.7719900890220919,Necesita revisar/respaldo,100.0,41.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,41.0,85.14,86.12,0.99,5.69,0.0,0.0,0.0,41.0,0.0,0.0,0.0,41.0,fixed_100,90,2024
31124,31,Ibargoiti,Navarra,"Navarra, Comunidad Foral de",282.0,106.0,54.8,42.67174589009142,-1.454687038312699,Necesita revisar/respaldo,100.0,106.0,0.0,98.11,98.11,2.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,106.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,106.0,fixed_100,90,2024
31121,31,Guirguillano,Navarra,"Navarra, Comunidad Foral de",71.0,26.0,24.81,42.71964481059462,-1.8671458966044099,Necesita revisar/respaldo,100.0,26.0,0.0,42.31,42.31,15.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,90.18,90.31,0.13,2.52,0.74,1.49,0.75,25.61,0.0,0.0,0.0,26.0,fixed_100,90,2024
44133,44,Lanzuela,Teruel,Aragón,28.0,11.0,14.32,41.10923491710802,-1.1924649181708693,Necesita revisar/respaldo,100.0,11.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,100.0,100.0,-0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,fixed_100,90,2024
16011,16,Alcohujate,Cuenca,Castilla-La Mancha,19.0,22.0,27.06,40.41352260765604,-2.603283418819152,Necesita revisar/respaldo,100.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,100.0,100.0,-0.0,0.0,9.66,10.48,0.82,19.69,0.0,0.0,0.0,22.0,fixed_100,90,2024
09170,09,Hoyales de Roa,Burgos,Castilla y León,208.0,103.0,13.55,41.66132003922652,-3.846021114909198,Necesita revisar/respaldo,100.0,103.0,0.0,8.74,8.74,94.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,103.0,100.0,100.0,-0.0,0.0,46.53,66.1,19.57,34.92,0.0,0.0,0.0,103.0,fixed_100,90,2024
37260,37,Puebla de Yeltes,Salamanca,Castilla y León,142.0,72.0,36.96,40.62105800708223,-6.202468827407676,Necesita revisar/respaldo,100.0,72.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,72.0,100.0,100.0,-0.0,0.0,0.0,17.78,17.78,59.2,0.0,0.0,0.0,72.0,fixed_100,90,2024
37259,37,Puebla de San Medel,Salamanca,Castilla y León,33.0,21.0,9.15,40.4977773356865,-5.7519526574470214,Necesita revisar/respaldo,100.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,83.71,100.0,16.29,0.0,67.73,63.06,-4.66,7.76,0.0,0.0,0.0,21.0,fixed_100,90,2024
50042,50,Balconchán,Zaragoza,Aragón,17.0,9.0,19.57,41.077230420689304,-1.4844166982348184,Necesita revisar/respaldo,100.0,9.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,10.3,0.0,-10.3,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,fixed_100,90,2024
50041,50,Bagüés,Zaragoza,Aragón,18.0,10.0,30.52,42.53820694710522,-0.9338922823587458,Necesita revisar/respaldo,100.0,10.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,fixed_100,90,2024
50036,50,Asín,Zaragoza,Aragón,101.0,34.0,18.36,42.27084993965546,-1.0530781666758484,Necesita revisar/respaldo,100.0,34.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,0.29,10.21,9.93,30.53,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,fixed_100,90,2024
05181,05,Pascualcobo,Ávila,Castilla y León,38.0,28.0,16.02,40.64117692631842,-5.274301488113745,Necesita revisar/respaldo,100.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,28.0,100.0,100.0,0.0,0.0,0.0,94.05,94.05,1.67,0.0,0.0,0.0,28.0,fixed_100,90,2024
05177,05,Pajares de Adaja,Ávila,Castilla y León,135.0,72.0,23.06,40.919425061762134,-4.640842917849131,Necesita revisar/respaldo,100.0,72.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,72.0,100.0,100.0,-0.0,0.0,62.9,100.0,37.1,0.0,0.0,0.0,0.0,72.0,fixed_100,90,2024
05174,05,Orbita,Ávila,Castilla y León,70.0,29.0,13.88,40.993117884810175,-4.656475091576792,Necesita revisar/respaldo,100.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,100.0,100.0,-0.0,0.0,22.73,100.0,77.27,0.0,0.0,0.0,0.0,29.0,fixed_100,90,2024
05173,05,Ojos-Albos,Ávila,Castilla y León,91.0,45.0,42.89,40.729037878429985,-4.517669238242041,Necesita revisar/respaldo,100.0,45.0,0.0,48.89,48.89,23.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,45.0,60.82,69.03,8.21,13.94,64.5,78.42,13.92,9.71,0.0,5.79,5.79,42.4,fixed_100,90,2024
05171,05,Neila de San Miguel,Ávila,Castilla y León,62.0,34.0,8.16,40.43353913553256,-5.652869891855135,Necesita revisar/respaldo,100.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,39.49,19.34,-20.14,27.42,0.8,21.14,20.34,26.81,0.0,0.0,0.0,34.0,fixed_100,90,2024
44123,44,Hinojosa de Jarque,Teruel,Aragón,104.0,45.0,36.13,40.681597446982494,-0.7672424313795657,Necesita revisar/respaldo,100.0,45.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,45.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,45.0,fixed_100,90,2024
37267,37,Retortillo,Salamanca,Castilla y León,174.0,88.0,64.04,40.80590048603219,-6.402388398377635,Necesita revisar/respaldo,100.0,88.0,0.0,98.86,98.86,1.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,88.0,99.8,99.76,-0.04,0.21,0.11,0.13,0.03,87.88,0.0,0.0,0.0,88.0,fixed_100,90,2024
42184,42,Torlengua,Soria,Castilla y León,48.0,28.0,41.35,41.46057906372754,-2.149053349155179,Necesita revisar/respaldo,100.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,28.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,28.0,fixed_100,90,2024
50030,50,Añón de Moncayo,Zaragoza,Aragón,214.0,103.0,64.41,41.75828024727416,-1.7451251803098726,Necesita revisar/respaldo,100.0,103.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,103.0,100.0,100.0,0.0,0.0,0.17,1.35,1.18,101.61,0.0,0.0,0.0,103.0,fixed_100,90,2024
42172,42,Soliedra,Soria,Castilla y León,32.0,10.0,19.51,41.45862435817772,-2.388913425389421,Necesita revisar/respaldo,100.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,78.6,84.79,6.19,1.52,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,fixed_100,90,2024
42171,42,Serón de Nágima,Soria,Castilla y León,116.0,59.0,60.41,41.50481859439124,-2.1904771899285107,Necesita revisar/respaldo,100.0,59.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,59.0,100.0,100.0,0.0,0.0,0.0,9.35,9.35,53.48,0.0,0.0,0.0,59.0,fixed_100,90,2024
40196,40,Sequera de Fresno,Segovia,Castilla y León,44.0,11.0,13.42,41.3580842418403,-3.545708419864018,Necesita revisar/respaldo,100.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,67.69,62.77,-4.92,4.1,8.17,17.08,8.91,9.12,0.0,0.0,0.0,11.0,fixed_100,90,2024
09166,09,Las Hormazas,Burgos,Castilla y León,99.0,42.0,36.37,42.52591474927694,-3.9019309653118524,Necesita revisar/respaldo,100.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,99.55,100.0,0.45,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,fixed_100,90,2024
09162,09,Hontoria de la Cantera,Burgos,Castilla y León,168.0,61.0,19.7,42.19312415760974,-3.6324280200065346,Necesita revisar/respaldo,100.0,61.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,61.0,100.0,100.0,-0.0,0.0,0.0,9.07,9.07,55.47,0.0,0.0,0.0,61.0,fixed_100,90,2024
09181,09,Isar,Burgos,Castilla y León,282.0,116.0,66.59,42.39951507303659,-3.9134905876404638,Necesita revisar/respaldo,100.0,116.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,116.0,91.84,92.5,0.66,8.7,0.0,0.0,0.0,116.0,0.0,0.0,0.0,116.0,fixed_100,90,2024
09179,09,Iglesiarrubia,Burgos,Castilla y León,47.0,21.0,14.85,41.96595273301482,-3.8476659407337768,Necesita revisar/respaldo,100.0,21.0,0.0,4.76,4.76,20.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,100.0,100.0,0.0,0.0,79.59,72.65,-6.94,5.74,0.0,0.0,0.0,21.0,fixed_100,90,2024
09176,09,Hurones,Burgos,Castilla y León,54.0,28.0,8.24,42.40976044861811,-3.603331443280538,Necesita revisar/respaldo,100.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,28.0,99.72,99.99,0.28,0.0,0.26,2.3,2.04,27.36,0.26,0.54,0.28,27.85,fixed_100,90,2024
09175,09,Humada,Burgos,Castilla y León,115.0,67.0,84.49,42.660664038558565,-4.08420977841517,Necesita revisar/respaldo,100.0,67.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,67.0,88.39,94.24,5.85,3.86,0.0,0.0,0.0,67.0,0.0,0.0,0.0,67.0,fixed_100,90,2024
42185,42,Torreblacos,Soria,Castilla y León,26.0,12.0,17.64,41.68192464491278,-2.9076142689162507,Necesita revisar/respaldo,100.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,100.0,100.0,-0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,fixed_100,90,2024
44132,44,Lagueruela,Teruel,Aragón,72.0,29.0,25.87,41.02672086375544,-1.1991759254540548,Necesita revisar/respaldo,100.0,29.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,100.0,100.0,0.0,0.0,0.0,31.56,31.56,19.85,0.0,0.0,0.0,29.0,fixed_100,90,2024
42183,42,Tejado,Soria,Castilla y León,96.0,52.0,78.19,41.58071631107658,-2.3016844188615364,Necesita revisar/respaldo,100.0,52.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,52.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,52.0,fixed_100,90,2024
50031,50,Aranda de Moncayo,Zaragoza,Aragón,129.0,82.0,89.94,41.595110652983436,-1.7866426800396504,Necesita revisar/respaldo,100.0,82.0,0.0,93.9,93.9,5.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,82.0,100.0,100.0,0.0,0.0,0.0,67.98,67.98,26.25,0.0,0.0,0.0,82.0,fixed_100,90,2024
37283,37,Sando,Salamanca,Castilla y León,118.0,57.0,60.59,40.951118235301855,-6.1273637065004865,Necesita revisar/respaldo,100.0,57.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,57.0,60.66,87.61,26.95,7.06,3.33,3.86,0.53,54.8,0.0,0.0,0.0,57.0,fixed_100,90,2024
37281,37,Sanchón de la Sagrada,Salamanca,Castilla y León,36.0,18.0,15.59,40.762313222586144,-6.032067962252234,Necesita revisar/respaldo,100.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,32.83,52.0,19.17,8.64,13.34,21.53,8.19,14.12,0.0,0.0,0.0,18.0,fixed_100,90,2024
37277,37,Salvatierra de Tormes,Salamanca,Castilla y León,78.0,42.0,35.14,40.58594216472331,-5.577111211165796,Necesita revisar/respaldo,100.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,100.0,100.0,0.0,0.0,75.19,83.83,8.63,6.79,0.0,0.0,0.0,42.0,fixed_100,90,2024
37276,37,Salmoral,Salamanca,Castilla y León,114.0,69.0,22.83,40.804061119372065,-5.20925151919417,Necesita revisar/respaldo,100.0,69.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,69.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,69.0,fixed_100,90,2024
05159,05,Navalonguilla,Ávila,Castilla y León,194.0,118.0,91.38,40.250579220364514,-5.501474722374441,Necesita revisar/respaldo,100.0,118.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,118.0,83.9,84.02,0.12,18.86,80.06,84.02,3.96,18.86,0.0,0.0,0.0,118.0,fixed_100,90,2024
31118,31,Goñi,Navarra,"Navarra, Comunidad Foral de",172.0,79.0,42.41,42.83329653760882,-1.9091729993414615,Necesita revisar/respaldo,100.0,79.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,79.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,79.0,fixed_100,90,2024
31116,31,Genevilla,Navarra,"Navarra, Comunidad Foral de",67.0,32.0,8.42,42.64764324985654,-2.3957011124623753,Necesita revisar/respaldo,100.0,32.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,100.0,100.0,-0.0,0.0,77.84,59.09,-18.75,13.09,0.0,0.0,0.0,32.0,fixed_100,90,2024
34068,34,Dehesa de Romanos,Palencia,Castilla y León,53.0,18.0,20.5,42.63862656290324,-4.444582223908804,Necesita revisar/respaldo,100.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,50.56,48.04,-2.52,9.35,0.5,0.49,-0.01,17.91,0.0,0.0,0.0,18.0,fixed_100,90,2024
37098,37,Cepeda,Salamanca,Castilla y León,290.0,154.0,10.65,40.460873746095494,-6.0329386512910945,Necesita revisar/respaldo,100.0,154.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,154.0,100.0,100.0,-0.0,0.0,48.14,47.21,-0.93,81.3,0.0,0.0,0.0,154.0,fixed_100,90,2024
50218,50,Puebla de Albortón,Zaragoza,Aragón,131.0,56.0,74.31,41.38742360055627,-0.8419962748579695,Necesita revisar/respaldo,100.0,56.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,56.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,56.0,fixed_100,90,2024
50215,50,Pozuel de Ariza,Zaragoza,Aragón,23.0,11.0,22.28,41.35428021223713,-2.1288657817475154,Necesita revisar/respaldo,100.0,11.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,fixed_100,90,2024
50214,50,Pomer,Zaragoza,Aragón,26.0,18.0,33.25,41.63308193158258,-1.8499589844031732,Necesita revisar/respaldo,100.0,18.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,18.0,fixed_100,90,2024
50213,50,Plenas,Zaragoza,Aragón,105.0,52.0,37.92,41.109493310666146,-0.9619625324653512,Necesita revisar/respaldo,100.0,52.0,0.0,82.69,82.69,9.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,52.0,100.0,100.0,-0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,52.0,fixed_100,90,2024
44129,44,Jatiel,Teruel,Aragón,46.0,25.0,10.51,41.240155310804944,-0.40491999249012717,Necesita revisar/respaldo,100.0,25.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,100.0,100.0,-0.0,0.0,1.09,0.0,-1.09,25.0,0.0,0.0,0.0,25.0,fixed_100,90,2024
50207,50,Piedratajada,Zaragoza,Aragón,89.0,51.0,23.08,42.12613855220347,-0.7884759780950872,Necesita revisar/respaldo,100.0,51.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,51.0,99.99,100.0,0.01,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,51.0,fixed_100,90,2024
19116,19,Estriégana,Guadalajara,Castilla-La Mancha,12.0,6.0,16.41,41.06450322609509,-2.528436152924244,Necesita revisar/respaldo,100.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,fixed_100,90,2024
19114,19,Esplegares,Guadalajara,Castilla-La Mancha,37.0,23.0,37.49,40.86206565258185,-2.370777281569449,Necesita revisar/respaldo,100.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,2.35,69.43,67.08,7.03,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,fixed_100,90,2024
19110,19,Escamilla,Guadalajara,Castilla-La Mancha,64.0,35.0,39.38,40.56081415228652,-2.5603851095976875,Necesita revisar/respaldo,100.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,100.0,100.0,-0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,fixed_100,90,2024
26086,26,Ledesma de la Cogolla,"Rioja, La","Rioja, La ",16.0,12.0,12.31,42.31687211373024,-2.709809559941227,Necesita revisar/respaldo,100.0,12.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,fixed_100,90,2024
