COD_PROVINCIA,PROVINCIA,COD_POSTAL,NOMBRE_MUNICIPIO,median_rent_eur,p25_rent_eur,p75_rent_eur,iqr_rent_eur,rental_homes,dwelling_types,year
45,Toledo,45187,Villafranca de los Caballeros,310.5777777777778,246.26666666666668,375.2,128.9333333333333,45,2,2024
11,Cádiz,11001,Alcalá de los Gazules,310.5301204819277,261.4457831325301,389.7831325301205,128.3373493975904,83,2,2024
29,Málaga,29095,Villanueva de Algaidas,310.3333333333333,280.0,398.0,118.0,30,2,2024
12,Castellón/Castelló,12140,Viver,310.07894736842104,247.03947368421052,418.5394736842105,171.5,76,2,2024
14,Córdoba,14009,Belmez,310.06451612903226,269.35483870967744,472.0967741935484,202.74193548387098,31,2,2024
34,Palencia,34022,Baltanás,310.0,268.0,355.0,87.0,14,1,2024
18,Granada,18133,Molvízar,310.0,250.0,471.0,221.0,14,1,2024
02,Albacete,02063,Pozohondo,310.0,222.0,464.0,242.0,18,1,2024
32,Ourense,32087,Vilamarín,310.0,209.0,379.0,170.0,14,1,2024
23,Jaén,23047,"Iruela, La",310.0,256.0,352.0,96.0,26,1,2024
43,Tarragona,43071,Horta de Sant Joan,310.0,224.0,402.0,178.0,10,1,2024
10,Cáceres,10104,Jaraíz de la Vera,309.8937198067633,241.54589371980677,373.0338164251208,131.48792270531402,207,2,2024
04,Almería,04047,Gádor,309.7959183673469,242.24489795918367,378.7959183673469,136.55102040816325,49,2,2024
45,Toledo,45046,Cebolla,309.75,248.15,442.6,194.45000000000002,40,2,2024
12,Castellón/Castelló,12012,Altura,309.2903225806452,251.16129032258064,398.61290322580646,147.45161290322582,124,2,2024
06,Badajoz,06060,Guareña,309.14285714285717,253.85714285714286,386.42857142857144,132.57142857142858,63,2,2024
02,Albacete,02034,Fuentealbilla,308.43243243243245,268.86486486486484,360.56756756756755,91.70270270270271,37,2,2024
14,Córdoba,14022,Doña Mencía,308.41379310344826,238.79310344827587,373.0344827586207,134.24137931034483,58,2,2024
36,Pontevedra,36013,Covelo,308.1186440677966,250.0,434.271186440678,184.27118644067798,59,2,2024
46,Valencia/Valéncia,46170,Mogente/Moixent,308.07070707070704,248.7979797979798,366.82828282828285,118.03030303030306,99,2,2024
12,Castellón/Castelló,12124,Vall d'Alba,308.0701754385965,250.0,375.96491228070175,125.96491228070175,171,2,2024
25,Lleida,25190,Salàs de Pallars,308.0,290.0,449.0,159.0,11,1,2024
15,"Coruña, A",15090,Vilasantar,308.0,152.0,400.0,248.0,14,1,2024
15,"Coruña, A",15033,Dodro,308.0,215.0,380.0,165.0,13,1,2024
23,Jaén,23006,Arjona,308.0,250.0,386.0,136.0,28,1,2024
30,Murcia,30013,Calasparra,307.7586206896552,267.8965517241379,365.82758620689657,97.93103448275866,174,2,2024
32,Ourense,32072,"Rúa, A",307.47457627118644,258.47457627118644,360.52542372881356,102.05084745762713,177,2,2024
12,Castellón/Castelló,12100,Sant Mateu,307.1830985915493,242.7887323943662,378.7323943661972,135.94366197183098,71,2,2024
23,Jaén,23026,Castillo de Locubín,307.0,250.0,345.0,95.0,13,1,2024
46,Valencia/Valéncia,46059,Benifairó de la Valldigna,306.42857142857144,262.7142857142857,442.3809523809524,179.66666666666669,21,2,2024
06,Badajoz,06050,Fregenal de la Sierra,306.37142857142857,276.1714285714286,365.8142857142857,89.64285714285711,70,2,2024
14,Córdoba,14052,Peñarroya-Pueblonuevo,306.04545454545456,254.61363636363637,371.04545454545456,116.43181818181819,88,2,2024
47,Valladolid,47129,Quintanilla de Onésimo,306.0,299.0,344.0,45.0,17,1,2024
34,Palencia,34074,Frómista,306.0,267.0,350.0,83.0,10,1,2024
18,Granada,18105,Iznalloz,306.0,250.0,379.0,129.0,16,1,2024
16,Cuenca,16066,Casasimarro,306.0,250.0,400.0,150.0,43,1,2024
24,León,24130,Riaño,306.0,258.0,385.0,127.0,21,1,2024
05,Ávila,05057,Cebreros,305.88235294117646,245.76470588235293,410.0,164.23529411764707,119,2,2024
23,Jaén,23097,Villanueva del Arzobispo,305.48571428571427,243.88571428571427,364.0285714285714,120.14285714285714,70,2,2024
45,Toledo,45045,Cazalegas,305.2432432432432,219.72972972972974,393.18918918918916,173.45945945945942,74,2,2024
36,Pontevedra,36052,Silleda,305.20446096654274,253.0,338.8252788104089,85.82527881040892,269,2,2024
43,Tarragona,43149,Tivenys,305.17391304347825,259.82608695652175,373.30434782608694,113.47826086956519,23,2,2024
25,Lleida,25232,Torres de Segre,305.0,276.0,400.0,124.0,32,1,2024
22,Huesca,22245,Velilla de Cinca,305.0,219.0,501.0,282.0,14,1,2024
32,Ourense,32060,Petín,305.0,135.0,345.0,210.0,12,1,2024
34,Palencia,34017,Astudillo,305.0,261.0,351.0,90.0,14,1,2024
25,Lleida,25202,Senterada,305.0,262.0,357.0,95.0,12,1,2024
06,Badajoz,06108,Puebla de Sancho Pérez,305.0,262.0,381.0,119.0,16,1,2024
24,León,24056,Cistierna,304.7191011235955,247.82022471910113,395.2808988764045,147.46067415730334,89,2,2024
05,Ávila,05186,Piedrahíta,304.57142857142856,247.4857142857143,379.42857142857144,131.94285714285715,70,2,2024
42,Soria,42069,Covaleda,304.42857142857144,241.0,352.14285714285717,111.14285714285717,35,2,2024
11,Cádiz,11026,Prado del Rey,304.327868852459,251.21311475409837,339.6885245901639,88.47540983606555,61,2,2024
02,Albacete,02008,Alcaraz,304.25,255.6875,330.0,74.3125,32,2,2024
02,Albacete,02021,Casas de Juan Núñez,304.0,222.0,400.0,178.0,31,1,2024
47,Valladolid,47101,Nava del Rey,304.0,254.0,350.0,96.0,16,1,2024
33,Asturias,33008,Cabrales,303.75,276.25,393.75,117.5,56,2,2024
41,Sevilla,41050,Herrera,303.57142857142856,259.85714285714283,350.4761904761905,90.61904761904765,63,2,2024
45,Toledo,45166,Tembleque,303.05,263.2,392.05,128.85000000000002,40,2,2024
31,Navarra,31105,Fitero,303.0,249.0,379.0,130.0,27,1,2024
06,Badajoz,06004,Alange,303.0,272.0,350.0,78.0,10,1,2024
12,Castellón/Castelló,12117,Torreblanca,302.96676737160124,253.22658610271904,410.4894259818731,157.2628398791541,331,2,2024
08,Barcelona,08024,Borredà,302.9268292682927,225.09756097560975,439.2682926829268,214.17073170731706,41,2,2024
15,"Coruña, A",15056,Negreira,302.85359801488835,263.48138957816377,354.4491315136476,90.96774193548384,403,2,2024
46,Valencia/Valéncia,46173,Montaverner,302.77142857142854,251.97142857142856,345.7142857142857,93.74285714285716,35,2,2024
50,Zaragoza,50152,Maella,302.7173913043478,255.82608695652175,399.6304347826087,143.80434782608694,46,2,2024
10,Cáceres,10087,Guadalupe,302.7037037037037,261.48148148148147,365.75925925925924,104.27777777777777,54,2,2024
19,Guadalajara,19156,Jadraque,302.53521126760563,254.81690140845072,375.36619718309856,120.54929577464785,71,2,2024
45,Toledo,45071,"Guardia, La",302.46153846153845,252.76923076923077,355.8974358974359,103.12820512820514,39,2,2024
27,Lugo,27013,Cervo,302.3181818181818,256.90909090909093,374.75757575757575,117.84848484848482,132,2,2024
27,Lugo,27029,Meira,302.27027027027026,243.47297297297297,367.8918918918919,124.4189189189189,74,2,2024
18,Granada,18098,Huéscar,302.1212121212121,250.0,363.1515151515151,113.15151515151513,99,2,2024
33,Asturias,33017,Castropol,301.4025974025974,264.02597402597405,395.45454545454544,131.4285714285714,77,2,2024
22,Huesca,22052,Belver de Cinca,301.3783783783784,273.56756756756755,361.3783783783784,87.81081081081084,37,2,2024
06,Badajoz,06070,Jerez de los Caballeros,301.35593220338984,250.90395480225988,353.61581920903956,102.71186440677968,177,2,2024
11,Cádiz,11902,San José del Valle,301.25,229.83333333333334,379.8333333333333,149.99999999999997,24,2,2024
12,Castellón/Castelló,12129,Villafranca del Cid/Vilafranca,301.1707317073171,247.21951219512195,362.6829268292683,115.46341463414635,41,2,2024
41,Sevilla,41036,"Coronil, El",301.0,288.0,382.0,94.0,14,1,2024
27,Lugo,27003,Antas de Ulla,301.0,275.0,398.0,123.0,10,1,2024
16,Cuenca,16033,Belmonte,301.0,300.0,350.0,50.0,15,1,2024
27,Lugo,27007,Begonte,301.0,275.0,450.0,175.0,21,1,2024
27,Lugo,27018,"Fonsagrada, A",300.8082191780822,243.2876712328767,350.0,106.7123287671233,73,2,2024
22,Huesca,22116,Grañén,300.79545454545456,264.20454545454544,380.40909090909093,116.2045454545455,44,2,2024
45,Toledo,45195,Villarrubia de Santiago,300.7317073170732,250.0,368.4634146341463,118.46341463414632,41,2,2024
27,Lugo,27022,Guitiriz,300.7304347826087,248.2086956521739,363.4782608695652,115.26956521739129,115,2,2024
27,Lugo,27025,Xove,300.72222222222223,274.55555555555554,447.22222222222223,172.66666666666669,72,2,2024
34,Palencia,34083,Herrera de Pisuerga,300.65671641791045,257.3731343283582,384.23880597014926,126.86567164179104,67,2,2024
12,Castellón/Castelló,12003,Albocàsser,300.56,226.16,361.76,135.6,50,2,2024
04,Almería,04011,Alhama de Almería,300.4634146341463,253.78048780487805,361.5853658536585,107.80487804878047,82,2,2024
15,"Coruña, A",15901,Cariño,300.1954022988506,242.183908045977,361.3333333333333,119.14942528735631,87,2,2024
37,Salamanca,37010,"Alberca, La",300.0625,257.4375,410.8125,153.375,32,2,2024
06,Badajoz,06135,Trujillanos,300.0,270.0,335.0,65.0,13,1,2024
44,Teruel,44209,Santa Eulalia,300.0,236.0,350.0,114.0,25,1,2024
06,Badajoz,06121,Santa Marta,300.0,249.53061224489795,344.3673469387755,94.83673469387753,49,2,2024
15,"Coruña, A",15039,Irixoa,300.0,241.0,478.0,237.0,21,1,2024
45,Toledo,45076,Hormigos,300.0,250.0,450.0,200.0,23,1,2024
44,Teruel,44201,Rubielos de Mora,300.0,254.0,366.0,112.0,33,1,2024
45,Toledo,45097,Mejorada,300.0,223.0,400.0,177.0,13,1,2024
41,Sevilla,41026,Casariche,300.0,203.0,498.0,295.0,13,1,2024
33,Asturias,33006,Bimenes,300.0,250.0,363.0,113.0,23,1,2024
16,Cuenca,16042,Campillo de Altobuey,300.0,243.0,441.0,198.0,23,1,2024
06,Badajoz,06019,Berlanga,300.0,300.0,367.0,67.0,17,1,2024
23,Jaén,23051,Jamilena,300.0,275.0,320.0,45.0,15,1,2024
45,Toledo,45124,Orgaz,300.0,252.0,366.0,114.0,24,1,2024
23,Jaén,23903,Villatorres,300.0,243.54285714285714,351.0,107.45714285714286,35,2,2024
41,Sevilla,41037,"Corrales, Los",300.0,258.0,312.0,54.0,21,1,2024
32,Ourense,32076,San Cristovo de Cea,300.0,203.0,400.0,197.0,18,1,2024
23,Jaén,23044,Huelma,300.0,251.2941176470588,396.1470588235294,144.85294117647058,34,2,2024
24,León,24134,"Robla, La",300.0,222.91666666666666,362.1458333333333,139.22916666666666,96,2,2024
24,León,24197,Vega de Infanzones,300.0,262.0,433.0,171.0,17,1,2024
24,León,24206,Toral de los Vados,300.0,250.0,328.0,78.0,24,1,2024
15,"Coruña, A",15042,Lousame,300.0,260.0,350.0,90.0,12,1,2024
04,Almería,04001,Abla,300.0,250.0,435.0,185.0,10,1,2024
41,Sevilla,41064,Montellano,300.0,250.0,378.0,128.0,22,1,2024
45,Toledo,45138,"Puente del Arzobispo, El",300.0,275.0,362.0,87.0,10,1,2024
45,Toledo,45135,"Puebla de Almoradiel, La",300.0,250.0,340.0,90.0,43,1,2024
44,Teruel,44171,Olba,300.0,259.0,373.0,114.0,14,1,2024
15,"Coruña, A",15053,Muros,300.0,250.0,361.3859649122807,111.38596491228071,114,2,2024
06,Badajoz,06014,Azuaga,300.0,240.58,315.8,75.22,150,2,2024
24,León,24202,Villablino,300.0,236.80297397769516,363.19702602230484,126.39405204460968,269,2,2024
14,Córdoba,14007,Baena,300.0,257.4382716049383,350.10493827160496,92.66666666666669,162,2,2024
10,Cáceres,10901,Rosalejo,300.0,222.0,354.0,132.0,18,1,2024
22,Huesca,22903,San Miguel del Cinca,300.0,250.0,492.0,242.0,15,1,2024
10,Cáceres,10014,Aldeanueva de la Vera,300.0,233.0,300.0,67.0,20,1,2024
22,Huesca,22226,Tardienta,300.0,164.0,350.0,186.0,26,1,2024
14,Córdoba,14026,Espiel,300.0,240.0,355.0,115.0,13,1,2024
44,Teruel,44014,Alcorisa,300.0,248.61111111111111,353.30555555555554,104.69444444444443,108,2,2024
46,Valencia/Valéncia,46234,Sot de Chera,300.0,250.0,369.0,119.0,11,1,2024
13,Ciudad Real,13097,Villarta de San Juan,300.0,250.0,350.0,100.0,24,1,2024
10,Cáceres,10109,Logrosán,300.0,227.0,439.0,212.0,17,1,2024
14,Córdoba,14068,Villaharta,300.0,241.0,388.0,147.0,13,1,2024
29,Málaga,29088,Sierra de Yeguas,300.0,300.0,400.0,100.0,15,1,2024
30,Murcia,30002,Abarán,300.0,231.13898305084746,350.0,118.86101694915254,295,2,2024
44,Teruel,44153,Monreal del Campo,300.0,254.9655172413793,345.9080459770115,90.94252873563221,87,2,2024
37,Salamanca,37032,Arapiles,300.0,260.0,350.0,90.0,35,1,2024
37,Salamanca,37078,Candelario,300.0,229.0,335.0,106.0,11,1,2024
37,Salamanca,37107,Ciudad Rodrigo,300.0,246.74518201284798,364.36830835117775,117.62312633832977,467,2,2024
44,Teruel,44108,"Fresneda, La",300.0,150.0,405.0,255.0,10,1,2024
42,Soria,42035,Berlanga de Duero,300.0,261.4375,366.9375,105.5,32,2,2024
23,Jaén,23003,Alcaudete,300.0,259.38709677419354,349.6774193548387,90.29032258064518,93,2,2024
47,Valladolid,47084,Mayorga,300.0,267.02127659574467,329.5531914893617,62.531914893617056,47,2,2024
46,Valencia/Valéncia,46251,Vallada,300.0,244.01785714285714,380.3392857142857,136.32142857142858,56,2,2024
16,Cuenca,16249,Villamayor de Santiago,300.0,249.0,401.0,152.0,25,1,2024
29,Málaga,29096,Villanueva del Rosario,300.0,250.0,399.0,149.0,33,1,2024
47,Valladolid,47214,Villalón de Campos,300.0,258.0,348.0,90.0,20,1,2024
15,"Coruña, A",15070,"Pontes de García Rodríguez, As",300.0,240.27397260273972,352.72328767123287,112.44931506849315,365,2,2024
27,Lugo,27058,"Saviñao, O",300.0,182.52777777777777,362.75,180.22222222222223,36,2,2024
15,"Coruña, A",15081,"Somozas, As",300.0,187.0,490.0,303.0,12,1,2024
03,Alicante,03137,"Vall de Laguar, la",300.0,224.0,444.0,220.0,16,1,2024
50,Zaragoza,50223,Remolinos,300.0,250.0,350.0,100.0,15,1,2024
33,Asturias,33060,San Martín del Rey Aurelio,300.0,243.6817102137767,364.9714964370546,121.2897862232779,421,2,2024
36,Pontevedra,36025,"Lama, A",300.0,200.0,400.0,200.0,10,1,2024
50,Zaragoza,50018,Alfamén,300.0,250.0,364.0,114.0,22,1,2024
50,Zaragoza,50026,Alpartir,300.0,250.0,375.0,125.0,15,1,2024
50,Zaragoza,50153,Magallón,300.0,260.0,357.0,97.0,11,1,2024
50,Zaragoza,50189,Nonaspe,300.0,250.0,330.0,80.0,15,1,2024
24,León,24039,Carrizo,300.0,257.6923076923077,336.53846153846155,78.84615384615387,91,2,2024
41,Sevilla,41001,Aguadulce,300.0,253.0,430.0,177.0,13,1,2024
02,Albacete,02039,Higueruela,300.0,201.0,388.0,187.0,13,1,2024
12,Castellón/Castelló,12106,Soneja,300.0,225.02631578947367,373.1842105263158,148.1578947368421,76,2,2024
46,Valencia/Valéncia,46124,Fontanars dels Alforins,300.0,215.0,381.0,166.0,12,1,2024
12,Castellón/Castelló,12109,Tales,300.0,225.0,371.0,146.0,17,1,2024
18,Granada,18907,Valle del Zalabí,300.0,233.0,388.0,155.0,11,1,2024
19,Guadalajara,19291,Trillo,300.0,288.0,325.0,37.0,10,1,2024
19,Guadalajara,19327,Yebra,300.0,175.0,375.0,200.0,11,1,2024
12,Castellón/Castelló,12057,Eslida,300.0,250.0,400.0,150.0,15,1,2024
32,Ourense,32045,Maside,300.0,250.0,461.0,211.0,22,1,2024
26,"Rioja, La",26129,San Asensio,300.0,264.0,320.0,56.0,15,1,2024
46,Valencia/Valéncia,46150,Llutxent,300.0,258.0,536.0,278.0,14,1,2024
38,Santa Cruz de Tenerife,38016,Garafía,300.0,200.0,405.0,205.0,15,1,2024
41,Sevilla,41006,Alcolea del Río,300.0,300.0,388.0,88.0,12,1,2024
50,Zaragoza,50101,Escatrón,300.0,255.0,412.0,157.0,14,1,2024
50,Zaragoza,50119,Gelsa,300.0,200.0,400.0,200.0,11,1,2024
50,Zaragoza,50126,Illueca,300.0,250.0,355.0,105.0,54,1,2024
46,Valencia/Valéncia,46142,Jalance,300.0,250.0,356.0,106.0,19,1,2024
39,Cantabria,39092,Valdeolea,300.0,250.0,343.0,93.0,14,1,2024
18,Granada,18194,Zújar,300.0,200.0,314.0,114.0,15,1,2024
21,Huelva,21079,Zufre,300.0,255.0,336.0,81.0,10,1,2024
27,Lugo,27001,Abadín,300.0,200.0,379.0,179.0,18,1,2024
26,"Rioja, La",26170,"Villar de Arnedo, El",300.0,230.0,302.0,72.0,10,1,2024
21,Huelva,21077,Villarrasa,300.0,261.0,345.0,84.0,12,1,2024
24,León,24227,Villaturiel,300.0,288.0,400.0,112.0,18,1,2024
40,Segovia,40145,Navas de Oro,300.0,263.0,359.0,96.0,13,1,2024
45,Toledo,45192,Villanueva de Alcardete,300.0,224.0,331.0,107.0,34,1,2024
30,Murcia,30014,Campos del Río,300.0,255.0,342.0,87.0,13,1,2024
46,Valencia/Valéncia,46247,Tuéjar,300.0,251.0,344.0,93.0,28,1,2024
43,Tarragona,43019,Ascó,300.0,233.0,349.0,116.0,17,1,2024
22,Huesca,22017,Alcolea de Cinca,300.0,225.0,352.0,127.0,29,1,2024
10,Cáceres,10121,Miajadas,300.0,268.27272727272725,343.1168831168831,74.84415584415586,231,2,2024
13,Ciudad Real,13065,Porzuna,300.0,200.0,353.0,153.0,22,1,2024
13,Ciudad Real,13078,Socuéllamos,300.0,256.3425925925926,364.09722222222223,107.75462962962962,216,2,2024
32,Ourense,32010,Beade,300.0,200.0,400.0,200.0,11,1,2024
13,Ciudad Real,13063,Piedrabuena,300.0,250.0,417.0,167.0,23,1,2024
40,Segovia,40097,Grajera,300.0,262.0,350.0,88.0,12,1,2024
42,Soria,42215,Vinuesa,300.0,270.0,440.0,170.0,15,1,2024
22,Huesca,22119,Gurrea de Gállego,300.0,240.0,409.0,169.0,21,1,2024
18,Granada,18042,Capileira,300.0,200.0,518.0,318.0,10,1,2024
16,Cuenca,16191,San Lorenzo de la Parrilla,300.0,250.0,314.0,64.0,19,1,2024
10,Cáceres,10130,Navaconcejo,300.0,231.875,324.96875,93.09375,32,2,2024
10,Cáceres,10035,Cabezuela del Valle,300.0,251.0,320.0,69.0,27,1,2024
10,Cáceres,10096,Hervás,300.0,262.8813559322034,361.79661016949154,98.91525423728814,177,2,2024
21,Huelva,21076,Villanueva de los Castillejos,300.0,247.0,365.0,118.0,22,1,2024
25,Lleida,25077,Coll de Nargó,300.0,225.2941176470588,488.97058823529414,263.67647058823536,34,2,2024
43,Tarragona,43063,"Galera, La",300.0,235.0,355.0,120.0,13,1,2024
21,Huelva,21034,Galaroza,300.0,242.0,350.0,108.0,20,1,2024
14,Córdoba,14002,Aguilar de la Frontera,299.8235294117647,254.47058823529412,340.70588235294116,86.23529411764704,85,2,2024
16,Cuenca,16133,Mota del Cuervo,299.67619047619047,252.6095238095238,344.81904761904764,92.20952380952383,105,2,2024
13,Ciudad Real,13058,Moral de Calatrava,299.6,230.0,346.6,116.60000000000002,30,2,2024
46,Valencia/Valéncia,46090,Castelló de Rugat,299.35897435897436,230.76923076923077,369.43589743589746,138.66666666666669,78,2,2024
18,Granada,18102,Illora,299.14285714285717,214.14285714285714,356.5,142.35714285714286,56,2,2024
23,Jaén,23095,Villacarrillo,299.04,259.24,346.0,86.75999999999999,100,2,2024
38,Santa Cruz de Tenerife,38007,Barlovento,299.0,197.0,434.0,237.0,18,1,2024
41,Sevilla,41048,Guadalcanal,299.0,237.0,312.0,75.0,15,1,2024
50,Zaragoza,50248,Sos del Rey Católico,299.0,263.0,408.0,145.0,12,1,2024
06,Badajoz,06155,Villar del Rey,299.0,222.0,351.0,129.0,22,1,2024
41,Sevilla,41090,"Saucejo, El",299.0,262.0,315.0,53.0,17,1,2024
45,Toledo,45096,Mazarambroz,299.0,250.0,388.0,138.0,16,1,2024
23,Jaén,23075,Sabiote,299.0,237.0,316.0,79.0,10,1,2024
31,Navarra,31104,Falces,299.0,249.0,350.0,101.0,52,1,2024
45,Toledo,45037,"Carpio de Tajo, El",299.0,250.0,365.0,115.0,18,1,2024
32,Ourense,32024,Celanova,298.4415584415584,252.2077922077922,356.02597402597405,103.81818181818184,231,2,2024
46,Valencia/Valéncia,46112,Chulilla,298.3333333333333,241.66666666666666,376.4,134.73333333333332,30,2,2024
15,"Coruña, A",15028,Corcubión,298.10526315789474,257.14736842105265,360.7578947368421,103.61052631578946,95,2,2024
13,Ciudad Real,13047,Herencia,298.0891719745223,244.2675159235669,387.38853503184714,143.12101910828025,157,2,2024
50,Zaragoza,50006,Ainzón,298.0,206.0,362.0,156.0,12,1,2024
45,Toledo,45175,Turleque,298.0,205.0,301.0,96.0,17,1,2024
22,Huesca,22174,Peralta de Alcofea,298.0,200.0,371.0,171.0,11,1,2024
14,Córdoba,14015,Carcabuey,297.95238095238096,209.04761904761904,328.0952380952381,119.04761904761904,21,2,2024
10,Cáceres,10180,Talayuela,297.9010989010989,194.5054945054945,351.0989010989011,156.59340659340657,91,2,2024
45,Toledo,45117,Nombela,297.0,202.0,350.0,148.0,14,1,2024
27,Lugo,27901,Baralla,296.8888888888889,267.22222222222223,390.3333333333333,123.11111111111109,36,2,2024
45,Toledo,45109,Navahermosa,296.74418604651163,204.1627906976744,376.2093023255814,172.046511627907,43,2,2024
12,Castellón/Castelló,12071,Jérica,296.54545454545456,250.0909090909091,388.1818181818182,138.0909090909091,88,2,2024
47,Valladolid,47157,Sardón de Duero,296.0,181.0,456.0,275.0,10,1,2024
06,Badajoz,06120,Santa Amalia,296.0,240.0,300.0,60.0,13,1,2024
24,León,24015,Benavides,295.94594594594594,240.21621621621622,353.3243243243243,113.1081081081081,37,2,2024
32,Ourense,32043,Maceda,295.6140350877193,232.98245614035088,408.7894736842105,175.80701754385964,57,2,2024
14,Córdoba,14019,Castro del Río,295.42857142857144,241.77142857142857,338.65714285714284,96.88571428571427,70,2,2024
32,Ourense,32063,"Pobra de Trives, A",295.3265306122449,257.7551020408163,343.0612244897959,85.30612244897958,49,2,2024
15,"Coruña, A",15061,Ortigueira,295.2,223.84571428571428,364.53714285714284,140.69142857142856,175,2,2024
15,"Coruña, A",15085,Touro,295.05882352941177,256.11764705882354,339.29411764705884,83.1764705882353,34,2,2024
37,Salamanca,37209,Mozárbez,295.0,247.0,325.0,78.0,10,1,2024
16,Cuenca,16202,Talayuelas,295.0,228.0,339.0,111.0,10,1,2024
23,Jaén,23007,Arjonilla,295.0,252.0,302.0,50.0,12,1,2024
45,Toledo,45004,Alcabón,295.0,181.0,338.0,157.0,13,1,2024
06,Badajoz,06162,"Zarza, La",295.0,199.0,329.0,130.0,25,1,2024
16,Cuenca,16102,Honrubia,295.0,200.0,350.0,150.0,26,1,2024
06,Badajoz,06002,Aceuchal,294.6666666666667,244.41666666666666,325.4166666666667,81.00000000000003,24,2,2024
26,"Rioja, La",26047,Cervera del Río Alhama,294.4848484848485,264.72727272727275,326.75757575757575,62.030303030303,33,2,2024
11,Cádiz,11041,Villamartín,294.4036697247706,252.22018348623854,349.13761467889907,96.91743119266053,109,2,2024
19,Guadalajara,19211,Pareja,294.0,250.0,426.0,176.0,10,1,2024
46,Valencia/Valéncia,46104,Quatretonda,294.0,200.0,350.0,150.0,18,1,2024
15,"Coruña, A",15010,Boimorto,294.0,215.0,366.0,151.0,14,1,2024
13,Ciudad Real,13019,Argamasilla de Alba,293.9010989010989,229.67032967032966,340.3296703296703,110.65934065934064,91,2,2024
44,Teruel,44210,Sarrión,293.3333333333333,232.66666666666666,341.0,108.33333333333334,45,2,2024
46,Valencia/Valéncia,46200,"Pobla del Duc, la",293.18918918918916,229.54054054054055,335.6216216216216,106.08108108108107,37,2,2024
46,Valencia/Valéncia,46080,Camporrobles,293.0,212.0,400.0,188.0,12,1,2024
45,Toledo,45190,Villaminaya,293.0,200.0,350.0,150.0,10,1,2024
16,Cuenca,16186,Saelices,293.0,250.0,475.0,225.0,10,1,2024
36,Pontevedra,36001,Arbo,293.0,200.0,400.0,200.0,20,1,2024
13,Ciudad Real,13084,Torre de Juan Abad,293.0,188.0,313.0,125.0,10,1,2024
18,Granada,18056,Cúllar,292.8666666666667,218.33333333333334,364.1,145.76666666666668,30,2,2024
24,León,24014,Bembibre,292.6136363636364,239.32954545454547,349.70454545454544,110.37499999999997,352,2,2024
06,Badajoz,06054,Fuente del Maestre,292.1489361702128,208.93617021276594,341.59574468085106,132.6595744680851,47,2,2024
06,Badajoz,06063,Herrera del Duque,292.06976744186045,229.32558139534885,396.13953488372096,166.8139534883721,43,2,2024
44,Teruel,44051,Calanda,292.0289855072464,236.28985507246378,335.6666666666667,99.3768115942029,138,2,2024
43,Tarragona,43006,Aldover,292.0,219.0,350.0,131.0,14,1,2024
47,Valladolid,47004,Alaejos,292.0,248.0,324.0,76.0,14,1,2024
33,Asturias,33001,Allande,292.0,242.0,328.0,86.0,22,1,2024
33,Asturias,33073,Tineo,291.96862745098036,217.97254901960784,351.75686274509803,133.7843137254902,255,2,2024
23,Jaén,23070,Pozo Alcón,291.96,224.0,445.6,221.60000000000002,25,2,2024
13,Ciudad Real,13061,Pedro Muñoz,291.7647058823529,232.94117647058823,348.2352941176471,115.29411764705884,170,2,2024
12,Castellón/Castelló,12043,Caudiel,291.67391304347825,223.69565217391303,395.4130434782609,171.71739130434784,46,2,2024
46,Valencia/Valéncia,46106,Chelva,291.5744680851064,250.93617021276594,395.1276595744681,144.19148936170217,47,2,2024
23,Jaén,23081,Segura de la Sierra,291.5357142857143,214.82142857142858,373.75,158.92857142857142,28,2,2024
27,Lugo,27015,Cospeito,291.1034482758621,211.79310344827587,347.3103448275862,135.51724137931035,58,2,2024
13,Ciudad Real,13052,Malagón,291.03105590062114,224.22360248447205,342.7639751552795,118.54037267080747,161,2,2024
15,"Coruña, A",15052,Muxía,290.9367088607595,240.68354430379748,367.82278481012656,127.13924050632909,79,2,2024
27,Lugo,27032,Monterroso,290.58490566037733,238.47169811320754,325.50943396226415,87.03773584905662,106,2,2024
02,Albacete,02074,Tobarra,290.36942675159236,241.0828025477707,364.62420382165607,123.54140127388536,157,2,2024
23,Jaén,23069,Porcuna,290.3636363636364,241.27272727272728,351.8181818181818,110.54545454545453,33,2,2024
12,Castellón/Castelló,12029,Benlloch,290.2040816326531,199.69387755102042,358.6734693877551,158.9795918367347,49,2,2024
23,Jaén,23066,Peal de Becerro,290.1694915254237,233.72881355932202,335.35593220338984,101.62711864406782,59,2,2024
50,Zaragoza,50131,Jaulín,290.0,244.0,383.0,139.0,10,1,2024
11,Cádiz,11005,Algodonales,290.0,249.0,361.0,112.0,38,1,2024
16,Cuenca,16171,"Provencio, El",290.0,250.0,370.0,120.0,39,1,2024
41,Sevilla,41084,"Rubio, El",290.0,180.0,330.0,150.0,15,1,2024
10,Cáceres,10216,Zarza de Granadilla,290.0,235.0,340.0,105.0,25,1,2024
49,Zamora,49250,Villalpando,289.92,262.4,329.28,66.88,25,2,2024
24,León,24070,Fabero,289.0126582278481,221.72151898734177,361.45569620253167,139.7341772151899,79,2,2024
16,Cuenca,16118,Ledaña,289.0,250.0,350.0,100.0,11,1,2024
12,Castellón/Castelló,12072,Lucena del Cid,289.0,208.3,344.0,135.7,40,2,2024
