CODIGO,DESCRIPCION,mode,COD_PROVINCIA,POBLACION,node_weight,source,LATITUD,LONGITUD
72508,SANTA PERPÈTUA DE MOGODA-RIERA DE CALDES,Cercanias,08,SANTA PERPÈTUA DE MOGODA,1.0,Renfe Data,41.5262297,2.18633867
73001,PUIGVERD DE LLEIDA-ARTESA,Cercanias,25,PUIGVERD DE LLEIDA,1.0,Renfe Data,41.5537015,0.73342706
73002,JUNEDA,Cercanias,25,JUNEDA,1.0,Renfe Data,41.5439328,0.82554185
73003,LES BORGES BLANQUES,Cercanias,25,BORGES BLANQUES (LES),1.0,Renfe Data,41.5213973,0.87791022
73004,LA FLORESTA,Cercanias,25,FLORESTA (LA),1.0,Renfe Data,41.5042013,0.924432
73005,VINAIXA,Cercanias,25,VINAIXA,1.0,Renfe Data,41.425141,0.9703737
73006,VIMBODÍ I POBLET,Cercanias,43,VIMBODÍ I POBLET,1.0,Renfe Data,41.4027277,1.04603327
73007,L'ESPLUGA DE FRANCOLÍ,Cercanias,43,ESPLUGA DE FRANCOLÍ (L'),1.0,Renfe Data,41.4006616,1.10336094
73008,MONTBLANC,Cercanias,43,MONTBLANC,1.0,Renfe Data,41.3766254,1.16554869
73009,VILAVERD,Cercanias,43,VILAVERD,1.0,Renfe Data,41.3376633,1.17653235
73010,LA RIBA,Cercanias,43,RIBA (LA),1.0,Renfe Data,41.3184926,1.1813126
73100,LA PLANA-PICAMOIXONS,Cercanias,43,VALLS,1.0,Renfe Data,41.3061987,1.19488293
73101,ALCOVER,Cercanias,43,ALCOVER,1.0,Renfe Data,41.2616066,1.17416002
73102,LA SELVA DEL CAMP,Cercanias,43,SELVA DEL CAMP (LA),1.0,Renfe Data,41.2111544,1.14396003
75101,ALCOLETGE,Cercanias,25,ALCOLETGE,1.0,Renfe Data,41.654267,0.685707
75102,VILANOVA DE LA BARCA,Cercanias,25,VILANOVA DE LA BARCA,1.0,Renfe Data,41.687381,0.727898
75103,TÉRMENS,Cercanias,25,TÉRMENS,1.0,Renfe Data,41.716525,0.763046
75104,VALLFOGONA DE BALAGUER,Cercanias,25,VALLFOGONA DE BALAGUER,1.0,Renfe Data,41.755751,0.805612
75105,BALAGUER,Cercanias,25,BALAGUER,1.0,Renfe Data,41.789333,0.81475
75106,GERB,Cercanias,25,OS DE BALAGUER,1.0,Renfe Data,41.823329,0.812023
75107,SANT LLORENÇ DE MONTGAI,Cercanias,25,CAMARASA,1.0,Renfe Data,41.866409,0.832424
75108,VILANOVA DE LA SAL,Cercanias,25,AVELLANES I SANTA LINYA (LES),1.0,Renfe Data,41.912066,0.830305
75109,SANTA LIÑA,Cercanias,25,AVELLANES I SANTA LINYA (LES),1.0,Renfe Data,41.931776,0.852433
75110,AGER,Cercanias,25,ÀGER,1.0,Renfe Data,42.006739,0.851617
75111,CELLERS-LLIMIANA,Cercanias,25,CASTELL DE MUR,1.0,Renfe Data,42.058699,0.882868
75112,GUARDIA DE TREMP,Cercanias,25,SANT ESTEVE DE LA SARGA,1.0,Renfe Data,42.101419,0.888047
75113,PALAU-PUIGCERCOS,Cercanias,25,TREMP,1.0,Renfe Data,42.146955,0.892441
75114,TREMP,Cercanias,25,TREMP,1.0,Renfe Data,42.167364,0.891137
75115,SALAS DE PALLARS,Cercanias,25,SALÀS DE PALLARS,1.0,Renfe Data,42.206845,0.940447
75116,LA POBLA DE SEGUR,Cercanias,25,POBLA DE SEGUR (LA),1.0,Renfe Data,42.239854,0.966107
76001,SALOMÓ,Cercanias,43,SALOMÓ,1.0,Renfe Data,41.2234416,1.37662504
76002,VILABELLA,Cercanias,43,VILABELLA,1.0,Renfe Data,41.2395473,1.31749155
76003,NULLES-BRÀFIM,Cercanias,43,NULLES,1.0,Renfe Data,41.2503192,1.29750259
76004,VALLS,Cercanias,43,VALLS,1.0,Renfe Data,41.2896079,1.25865179
77002,MONTCADA-RIPOLLET,Cercanias,08,MONTCADA I REIXAC,1.0,Renfe Data,41.4968022,2.18192841
77003,SANTA PERPÈTUA DE MOGODA LA FLORIDA,Cercanias,08,SANTA PERPÈTUA DE MOGODA,1.0,Renfe Data,41.5262041,2.18623384
77004,MOLLET-SANTA ROSA,Cercanias,08,MOLLET DEL VALLÈS,1.0,Renfe Data,41.5366617,2.20616865
77005,PARETS DEL VALLÈS,Cercanias,08,PARETS DEL VALLÈS,1.0,Renfe Data,41.556269,2.22600409
77006,GRANOLLERS-CANOVELLES,Cercanias,08,GRANOLLERS,1.0,Renfe Data,41.6114637,2.27686073
77100,LES FRANQUESES DEL VALLÈS,Cercanias,08,FRANQUESES DEL VALLÈS (LES),1.0,Renfe Data,41.6297885,2.29516461
77102,LA GARRIGA,Cercanias,08,GARRIGA (LA),1.0,Renfe Data,41.6846272,2.28879559
77103,FIGARÓ,Cercanias,08,FIGARÓ-MONTMANY,1.0,Renfe Data,41.7213454,2.27160129
77104,SANT MARTÍ DE CENTELLES,Cercanias,08,SANT MARTÍ DE CENTELLES,1.0,Renfe Data,41.7605736,2.24890462
77105,CENTELLES,Cercanias,08,CENTELLES,1.0,Renfe Data,41.7993947,2.22263552
77106,BALENYÀ-ELS HOSTALETS,Cercanias,08,BALENYÀ,1.0,Renfe Data,41.8149511,2.23331523
77107,BALENYÀ-TONA-SEVA,Cercanias,08,BALENYÀ,1.0,Renfe Data,41.8419076,2.2474424
77109,VIC,Cercanias,08,VIC,1.0,Renfe Data,41.9310958,2.24885665
77110,MANLLEU,Cercanias,08,MANLLEU,1.0,Renfe Data,41.9998601,2.26929589
77111,TORELLÓ,Cercanias,08,TORELLÓ,1.0,Renfe Data,42.0520113,2.25997226
77112,BORGONYÀ,Cercanias,08,SANT VICENÇ DE TORELLÓ,1.0,Renfe Data,42.0646586,2.24200567
77113,SANT QUIRZE DE BESORA-MONTESQUIU,Cercanias,08,SANT QUIRZE DE BESORA,1.0,Renfe Data,42.1048488,2.21773349
77114,LA FARGA DE BEBIÉ,Cercanias,08,MONTESQUIU,1.0,Renfe Data,42.1300729,2.20393566
77200,RIPOLL,Cercanias,17,RIPOLL,1.0,Renfe Data,42.1961284,2.19584128
77301,CAMPDEVÀNOL,Cercanias,17,CAMPDEVÀNOL,1.0,Renfe Data,42.2217131,2.16575839
77303,RIBES DE FRESER,Cercanias,17,RIBES DE FRESER,1.0,Renfe Data,42.3002126,2.16619947
77304,PLANOLES,Cercanias,17,PLANOLES,1.0,Renfe Data,42.3144689,2.09973152
77305,TOSES,Cercanias,17,TOSES,1.0,Renfe Data,42.3209639,2.01525836
77306,LA MOLINA,Cercanias,17,ALP,1.0,Renfe Data,42.3446518,1.95595081
77307,URTX-ALP,Cercanias,17,ALP,1.0,Renfe Data,42.3768624,1.89685307
77309,PUIGCERDÀ,Cercanias,17,PUIGCERDÀ,1.0,Renfe Data,42.4296256,1.92458355
77310,LA TOUR DE CAROL,Cercanias,17,LA TOUR DE CARO,1.0,Renfe Data,42.4590288,1.90438312
78400,LLEIDA-PIRINEUS,Cercanias,25,LLEIDA,1.0,Renfe Data,41.62013,0.63365328
78402,BELL-LLOC D'URGELL,Cercanias,25,BELL-LLOC D'URGELL,1.0,Renfe Data,41.631619,0.781547
78403,MOLLERUSSA,Cercanias,25,MOLLERUSSA,1.0,Renfe Data,41.631779,0.896775
78404,GOLMÉS,Cercanias,25,GOLMÉS,1.0,Renfe Data,41.635929,0.930863
78405,CASTELLNOU DE SEANA,Cercanias,25,CASTELLNOU DE SEANA,1.0,Renfe Data,41.637464,0.967736
78406,BELLPUIG,Cercanias,25,BELLPUIG,1.0,Renfe Data,41.632545,1.012993
78407,ANGLESOLA,Cercanias,25,ANGLESOLA,1.0,Renfe Data,41.646448,1.079192
78408,TÀRREGA,Cercanias,25,TÀRREGA,1.0,Renfe Data,41.650387,1.138963
78500,CERVERA,Cercanias,25,CERVERA,1.0,Renfe Data,41.673611,1.274773
78501,SANT GUIM DE FREIXENET,Cercanias,25,SANT GUIM DE FREIXENET,1.0,Renfe Data,41.655924,1.42053
78502,SANT MARTÍ SESGUEIOLES,Cercanias,08,SANT MARTÍ SESGUEIOLES,1.0,Renfe Data,41.701217,1.486204
78503,CALAF,Cercanias,08,CALAF,1.0,Renfe Data,41.730334,1.515097
78504,SEGUERS-SANT PERE SALLAVINERA,Cercanias,08,SANT PERE SALLAVINERA,1.0,Renfe Data,41.747991,1.574167
78505,AGUILAR DE SEGARRA,Cercanias,08,AGUILAR DE SEGARRA,1.0,Renfe Data,41.738917,1.62372
78506,RAJADELL,Cercanias,08,RAJADELL,1.0,Renfe Data,41.733159,1.696275
78600,MANRESA,Cercanias,08,MANRESA,1.0,Renfe Data,41.7203921,1.82648564
78604,SANT VICENÇ DE CASTELLET,Cercanias,08,SANT VICENÇ DE CASTELLET,1.0,Renfe Data,41.6688309,1.86264304
78605,CASTELLBELL I EL VILAR-MONIST MONTSERRAT,Cercanias,08,CASTELLBELL I EL VILAR,1.0,Renfe Data,41.6286826,1.86882093
78606,VACARISSES,Cercanias,08,VACARISSES,1.0,Renfe Data,41.601928,1.8940879
78607,VACARISSES-TORREBLANCA,Cercanias,08,VACARISSES,1.0,Renfe Data,41.5869183,1.91647577
78609,VILADECAVALLS,Cercanias,08,VILADECAVALLS,1.0,Renfe Data,41.5637965,1.95727015
78610,SANT MIQUEL DE GONTERES,Cercanias,08,VILADECAVALLS,1.0,Renfe Data,41.5688661,1.97428484
78700,TERRASSA ESTACIÓ DEL NORD,Cercanias,08,TERRASSA,1.0,Renfe Data,41.5697825,2.01435428
78703,SABADELL SUD,Cercanias,08,SABADELL,1.0,Renfe Data,41.5287076,2.10539311
78704,SABADELL CENTRE,Cercanias,08,SABADELL,1.0,Renfe Data,41.5464197,2.11560767
78705,BARBERÀ DEL VALLÈS,Cercanias,08,BARBERÀ DEL VALLÈS,1.0,Renfe Data,41.5136598,2.11845269
78706,CERDANYOLA DEL VALLÈS,Cercanias,08,CERDANYOLA DEL VALLÈS,1.0,Renfe Data,41.4925608,2.14752164
78707,MONTCADA I REIXAC-SANTA MARÍA,Cercanias,08,MONTCADA I REIXAC,1.0,Renfe Data,41.4811409,2.16698683
78708,MONTCADA I REIXAC-MANRESA,Cercanias,08,MONTCADA I REIXAC,1.0,Renfe Data,41.4839402,2.1854042
78709,SABADELL NORD,Cercanias,08,SABADELL,1.0,Renfe Data,41.5619773,2.09622844
78710,TERRASSA EST,Cercanias,08,TERRASSA,1.0,Renfe Data,41.5675296,2.03963639
78800,MONTCADA-BIFURCACIÓ,Cercanias,08,MONTCADA I REIXAC,1.0,Renfe Data,41.4698402,2.18001578
78801,TORRE DEL BARÓ-VALLBONA,Cercanias,08,BARCELONA,1.0,Renfe Data,41.4609684,2.18102036
78802,FABRA I PUIG,Cercanias,08,BARCELONA,1.0,Renfe Data,41.4303481,2.18332907
78804,BARCELONA-ARC DE TRIOMF,Cercanias,08,BARCELONA,1.0,Renfe Data,41.3919048,2.18063916
78805,BARCELONA-PLAÇA DE CATALUNYA,Cercanias,08,BARCELONA,1.0,Renfe Data,41.3879231,2.16970383
78806,BARCELONA-LA SAGRERA-MERIDIANA,Cercanias,08,BARCELONA,1.0,Renfe Data,41.421848,2.18711031
79004,BARCELONA-SANT ANDREU,Cercanias,08,BARCELONA,1.0,Renfe Data,41.4361251,2.19319866
79005,MONTCADA I REIXAC,Cercanias,08,MONTCADA I REIXAC,1.0,Renfe Data,41.4842254,2.1880892
79006,MOLLET-SANT FOST,Cercanias,08,MOLLET DEL VALLÈS,1.0,Renfe Data,41.5335634,2.21766516
79007,MONTMELÓ,Cercanias,08,MONTMELÓ,1.0,Renfe Data,41.5496523,2.24544407
79009,BARCELONA-EL CLOT,Cercanias,08,BARCELONA,1.0,Renfe Data,41.4092979,2.18719759
79011,LA LLAGOSTA,Cercanias,08,LLAGOSTA (LA),1.0,Renfe Data,41.5104566,2.19973279
79100,GRANOLLERS-CENTRE,Cercanias,08,GRANOLLERS,1.0,Renfe Data,41.5997447,2.29126962
79101,CARDEDEU,Cercanias,08,CARDEDEU,1.0,Renfe Data,41.6367012,2.35626265
79102,LLINARS DEL VALLÈS,Cercanias,08,LLINARS DEL VALLÈS,1.0,Renfe Data,41.6380367,2.40445769
79103,PALAUTORDERA,Cercanias,08,SANTA MARIA DE PALAUTORDERA,1.0,Renfe Data,41.6719522,2.45421488
79104,SANT CELONI,Cercanias,08,SANT CELONI,1.0,Renfe Data,41.6857928,2.49072799
79105,GUALBA,Cercanias,08,GUALBA,1.0,Renfe Data,41.7181901,2.53878373
79106,RIELLS I VIABREA-BREDA,Cercanias,17,RIELLS I VIABREA,1.0,Renfe Data,41.7263582,2.56889584
79107,HOSTALRIC,Cercanias,17,HOSTALRIC,1.0,Renfe Data,41.747788,2.63165011
79109,LES FRANQUESES-GRANOLLERS NORD,Cercanias,08,FRANQUESES DEL VALLÈS (LES),1.0,Renfe Data,41.6172549,2.2944318
79200,MAÇANET-MASSANES,Cercanias,17,MASSANES,1.0,Renfe Data,41.7724212,2.67385865
79202,SILS,Cercanias,17,SILS,1.0,Renfe Data,41.8075996,2.74500729
79203,CALDES DE MALAVELLA,Cercanias,17,CALDES DE MALAVELLA,1.0,Renfe Data,41.84111,2.80076692
79204,RIUDELLOTS,Cercanias,17,RIUDELLOTS DE LA SELVA,1.0,Renfe Data,41.896297,2.81157037
79205,FORNELLS DE LA SELVA,Cercanias,17,FORNELLS DE LA SELVA,1.0,Renfe Data,41.935043,2.80978324
79300,GIRONA,Cercanias,17,GIRONA,1.0,Renfe Data,41.9793629,2.81693689
79301,CELRÀ,Cercanias,17,CELRÀ,1.0,Renfe Data,42.0271984,2.87490587
79302,BORDILS-JUIÀ,Cercanias,17,BORDILS,1.0,Renfe Data,42.0370568,2.91529561
79303,FLAÇÀ,Cercanias,17,FLAÇÀ,1.0,Renfe Data,42.047477,2.95740315
79304,SANT JORDI DESVALLS,Cercanias,17,SANT JORDI DESVALLS,1.0,Renfe Data,42.0683023,2.96447664
79305,CAMALLERA,Cercanias,17,"SAUS, CAMALLERA I LLAMPAIES",1.0,Renfe Data,42.1223297,2.96536522
79306,SANT MIQUEL DE FLUVIÀ,Cercanias,17,SANT MIQUEL DE FLUVIÀ,1.0,Renfe Data,42.1721019,2.98959828
79308,VILAMALLA,Cercanias,17,VILAMALLA,1.0,Renfe Data,42.216362,2.97776423
79309,FIGUERES,Cercanias,17,FIGUERES,1.0,Renfe Data,42.2651134,2.96880074
79311,VILAJUÏGA,Cercanias,17,VILAJUÏGA,1.0,Renfe Data,42.3256691,3.08754626
79312,LLANÇÀ,Cercanias,17,LLANÇÀ,1.0,Renfe Data,42.3666194,3.1489746
79314,COLERA,Cercanias,17,COLERA,1.0,Renfe Data,42.4068837,3.15434316
79315,PORTBOU,Cercanias,17,PORTBOU,1.0,Renfe Data,42.4245908,3.15801841
79316,CERBÈRE,Cercanias,17,PORTBOU,1.0,Renfe Data,42.441664,3.16314935
79400,BARCELONA ESTACIÓ DE FRANÇA,Cercanias,08,BARCELONA,1.0,Renfe Data,41.3844866,2.18534785
79403,SANT ADRIÀ DE BESÒS,Cercanias,08,SANT ADRIÀ DE BESÒS,1.0,Renfe Data,41.4244316,2.23048178
79404,BADALONA,Cercanias,08,BADALONA,1.0,Renfe Data,41.4458838,2.24892096
79405,MONTGAT,Cercanias,08,MONTGAT,1.0,Renfe Data,41.4630211,2.2721551
79406,MONTGAT-NORD,Cercanias,08,MONTGAT,1.0,Renfe Data,41.468786,2.28669661
79407,EL MASNOU,Cercanias,08,MASNOU (EL),1.0,Renfe Data,41.4770363,2.3103772
79408,OCATA,Cercanias,08,MASNOU (EL),1.0,Renfe Data,41.4790211,2.31953267
79409,PREMIÀ DE MAR,Cercanias,08,PREMIÀ DE MAR,1.0,Renfe Data,41.4877522,2.35485608
79410,VILASSAR DE MAR,Cercanias,08,VILASSAR DE MAR,1.0,Renfe Data,41.5006285,2.38986104
79412,CABRERA DE MAR-VILASSAR DE MAR,Cercanias,08,CABRERA DE MAR,1.0,Renfe Data,41.5067718,2.40162431
79500,MATARÓ,Cercanias,08,MATARÓ,1.0,Renfe Data,41.5333852,2.44553025
79501,SANT ANDREU DE LLAVANERES,Cercanias,08,SANT ANDREU DE LLAVANERES,1.0,Renfe Data,41.5555467,2.49826463
79502,CALDES D'ESTRAC,Cercanias,08,CALDES D'ESTRAC,1.0,Renfe Data,41.5686082,2.52598143
79600,ARENYS DE MAR,Cercanias,08,ARENYS DE MAR,1.0,Renfe Data,41.577699,2.54933744
79601,CANET DE MAR,Cercanias,08,CANET DE MAR,1.0,Renfe Data,41.5866691,2.58128887
79602,SANT POL DE MAR,Cercanias,08,SANT POL DE MAR,1.0,Renfe Data,41.6017549,2.62459756
79603,CALELLA,Cercanias,08,CALELLA,1.0,Renfe Data,41.6146911,2.66599517
79604,PINEDA DE MAR,Cercanias,08,PINEDA DE MAR,1.0,Renfe Data,41.6224449,2.69355042
79605,MALGRAT DE MAR,Cercanias,08,MALGRAT DE MAR,1.0,Renfe Data,41.641602,2.74127903
79606,BLANES,Cercanias,17,BLANES,1.0,Renfe Data,41.6736157,2.7692697
79607,TORDERA,Cercanias,08,TORDERA,1.0,Renfe Data,41.7071687,2.71957063
79608,SANTA SUSANA,Cercanias,08,SANTA SUSANNA,1.0,Renfe Data,41.6300971,2.7159698
80001,ALTSASU-PUEBLO,Cercanias,31,ALTSASU/ALSASUA,1.0,Renfe Data,42.893283,-2.167429
95100,MUSEO-FERROCAR.,Cercanias,28,MADRID,1.0,Renfe Data,40.4003471,-3.6928278
97001,LA MOLINA - SKITREN,Cercanias,17,ALP,1.0,Renfe Data,42.344684,1.955856
97002,SARA BARAS,Cercanias,08,DESCONOCIDO,1.0,Renfe Data,41.38737,2.168856
97003,TERRACOTA,Cercanias,08,DESCONOCIDO,1.0,Renfe Data,41.38737,2.168856
97004,PORTAVE.FERRARI,Cercanias,08,DESCONOCIDO,1.0,Renfe Data,41.0847081,1.1492886
97005,VILAFRANCA DEL PENEDÉS,Cercanias,08,VILAFRANCA DEL PENEDÈS,1.0,Renfe Data,41.3448584,1.7036746
97009,PLAÇA CATALUNYA,Cercanias,08,BARCELONA,1.0,Renfe Data,41.3870194,2.1678584
97013,CALDES DE MALAVELLA-VICHY CATALÁN,Cercanias,17,CALDES DE MALAVELLA,1.0,Renfe Data,41.841098,2.800765
97015,PORTAVENTURA,Cercanias,08,SALOU,1.0,Renfe Data,41.0889239,1.1398316
97016,FERRARYLAND,Cercanias,08,DESCONOCIDO,1.0,Renfe Data,41.0847081,1.1492886
97017,SANT SADURNÍ D'ANOIA,Cercanias,08,SANT SADURNÍ D'ANOIA,1.0,Renfe Data,41.419824,1.794186
97018,CARIBE PARK,Cercanias,08,SALOU,1.0,Renfe Data,41.0875559,1.1517695
97100,PITIS,Cercanias,28,MADRID,1.0,Renfe Data,40.4954173,-3.7261603
97103,EL TEJAR,Cercanias,28,ROZAS DE MADRID (LAS),1.0,Renfe Data,40.510827,-3.855407
97200,MIRASIERRA-PACO DE LUCÍA,Cercanias,28,CANENCIA,1.0,Renfe Data,40.499759,-3.7092505
97201,MADRID-RAMÓN Y CAJAL,Cercanias,28,MADRID,1.0,Renfe Data,40.4881473,-3.6948037
98000,MADRID - ATOCHA CERCANÍAS,Cercanias,28,MADRID,1.0,Renfe Data,40.406528,-3.689373
98003,FUENTE DE LA MORA,Cercanias,28,MADRID,1.0,Renfe Data,40.48472,-3.6630608
98103,ALCALÁ DE HENARES,Cercanias,28,ALCALÁ DE HENARES,1.0,Renfe Data,40.489027,-3.365765
98304,VALDEBEBAS,Cercanias,28,MADRID,1.0,Renfe Data,40.4821016,-3.6162874
98305,MADRID-AEROPUERTO T4,Cercanias,28,MADRID,1.0,Renfe Data,40.4924023,-3.5932297
99000,MADRID CERCANÍAS,Cercanias,28,MADRID,1.0,Renfe Data,40.406528,-3.689373
99117,OURENSE TURÍSTICO,Cercanias,32,OURENSE,1.0,Renfe Data,42.350389,-7.872777
99132,MADRID-PRÍNCIPE PÍO TURÍSTICO,Cercanias,28,MADRID,1.0,Renfe Data,40.421264,-3.720095
99163,TARRAGONA-BUS,Cercanias,43,TARRAGONA,1.0,Renfe Data,41.111624,1.253214
99164,SALOU-BUS,Cercanias,43,SALOU,1.0,Renfe Data,41.077438,1.129205
99165,REUS-BUS,Cercanias,43,REUS,1.0,Renfe Data,41.160524,1.099979
99166,PINTO-TUR,Cercanias,28,PINTO,1.0,Renfe Data,40.242802,-3.703665
99172,GIJÓN-TURÍSTICO,Cercanias,33,GIJÓN,1.0,Renfe Data,43.535175,-5.698318
99173,OVIEDO-TUR,Cercanias,33,OVIEDO,1.0,Renfe Data,43.366841,-5.854263
99203,PINTO,Cercanias,28,PINTO,1.0,Renfe Data,40.242802,-3.703665
99204,VICÁLVARO,Cercanias,28,MADRID,1.0,Renfe Data,40.401279,-3.595966
99207,EL ESCORIAL,Cercanias,28,ESCORIAL (EL),1.0,Renfe Data,40.585278,-4.132534
99208,CERCED.TUR,Cercanias,28,CERCEDILLA,1.0,Renfe Data,40.737541,-4.066387
99209,ARANJUEZ-MOTÍN,Cercanias,28,ARANJUEZ,1.0,Renfe Data,40.034761,-3.618262
99210,ARANJUEZ-FRESA,Cercanias,28,ARANJUEZ,1.0,Renfe Data,40.034761,-3.618262
99211,ALCALÁ DE HENARES MONUMENTAL,Cercanias,28,ALCALÁ DE HENARES,1.0,Renfe Data,40.489027,-3.365765
99213,WILDLIFE,Cercanias,28,DESCONOCIDO,1.0,Renfe Data,40.423313,-3.69098
99214,SOL-FAMILIA ADDAMS,Cercanias,28,MADRID,1.0,Renfe Data,40.421264,-3.720095
99215,EMBAJADORES-FESTIVAL MAGIA,Cercanias,28,MADRID,1.0,Renfe Data,40.40453,-3.702484
99216,SOL - KING OF POP,Cercanias,28,DESCONOCIDO,1.0,Renfe Data,40.416845,-3.702851
05102,SAN XOÁN,FEVE,15,FERROL,1.0,Renfe Data,43.4945654,-8.2142733
05103,SANTA ICÍA,FEVE,15,NARÓN,1.0,Renfe Data,43.4997707,-8.1999226
05104,VIRXE DO MAR,FEVE,15,NARÓN,1.0,Renfe Data,43.4965254,-8.2048752
05105,PIÑEIROS,FEVE,15,NARÓN,1.0,Renfe Data,43.509483,-8.1839923
05106,O PONTO,FEVE,15,NARÓN,1.0,Renfe Data,43.5147757,-8.1777808
05107,XUVIA,FEVE,15,NARÓN,1.0,Renfe Data,43.5171911,-8.161282
05108,O ALTO DO CASTIÑEIRO,FEVE,15,NARÓN,1.0,Renfe Data,43.5031794,-8.1955484
05109,FERRERÍAS,FEVE,15,NARÓN,1.0,Renfe Data,43.5280178,-8.1504359
05110,SANTANDER-FEVE,FEVE,39,SANTANDER,1.0,Renfe Data,43.458869,-3.811065
05111,SEDES,FEVE,15,NARÓN,1.0,Renfe Data,43.5426113,-8.1401903
05113,PEDROSO DE NARÓN,FEVE,15,NARÓN,1.0,Renfe Data,43.5367071,-8.1091931
05115,SAN SADURNIÑO,FEVE,15,SAN SADURNIÑO,1.0,Renfe Data,43.5460838,-8.0781099
05117,LAMAS,FEVE,15,SAN SADURNIÑO,1.0,Renfe Data,43.5473064,-8.0490166
05119,APALLA,FEVE,15,SAN SADURNIÑO,1.0,Renfe Data,43.550457,-8.0186188
05121,MOECHE,FEVE,15,MOECHE,1.0,Renfe Data,43.562132,-8.0027572
05123,LABACENGOS,FEVE,15,MOECHE,1.0,Renfe Data,43.5652707,-7.9801882
05125,ENTRAMBARRÍAS,FEVE,15,MOECHE,1.0,Renfe Data,43.5770633,-7.9542644
05127,CERDIDO,FEVE,15,CERDIDO,1.0,Renfe Data,43.5873426,-7.9343099
05129,A CUQUEIRA,FEVE,15,CERDIDO,1.0,Renfe Data,43.6078292,-7.9219389
05131,SANTA MARÍA DE MERA,FEVE,15,ORTIGUEIRA,1.0,Renfe Data,43.6409288,-7.9161904
05133,PONTE MERA,FEVE,15,ORTIGUEIRA,1.0,Renfe Data,43.666038,-7.9026205
05135,SAN CLODIO,FEVE,15,RIBAS DE SIL,1.0,Renfe Data,43.6609443,-7.873478
05137,SENRA,FEVE,15,ORTIGUEIRA,1.0,Renfe Data,43.668793,-7.8545534
05139,ORTIGUEIRA,FEVE,15,ORTIGUEIRA,1.0,Renfe Data,43.6862217,-7.8495738
05141,ESPASANTE,FEVE,15,ORTIGUEIRA,1.0,Renfe Data,43.70888,-7.804897
05143,LOIBA,FEVE,15,ORTIGUEIRA,1.0,Renfe Data,43.730393,-7.750044
05145,O BARQUEIRO,FEVE,15,MAÑÓN,1.0,Renfe Data,43.735649,-7.70288
05147,O VICEDO,FEVE,27,VICEDO (O),1.0,Renfe Data,43.731026,-7.673215
05149,MOSENDE,FEVE,27,VICEDO (O),1.0,Renfe Data,43.706194,-7.635477
05151,FOLGUEIRO,FEVE,27,VICEDO (O),1.0,Renfe Data,43.692766,-7.635048
05153,COVAS DE VIVEIRO,FEVE,27,VIVEIRO,1.0,Renfe Data,43.670275,-7.614613
05155,VIVEIRO,FEVE,27,VIVEIRO,1.0,Renfe Data,43.6569,-7.60033
05156,VIVEIRO APEADERO,FEVE,27,VIVEIRO,1.0,Renfe Data,43.661435,-7.594532
05157,XUANCES,FEVE,27,XOVE,1.0,Renfe Data,43.687991,-7.553904
05159,XOVE POBO,FEVE,27,XOVE,1.0,Renfe Data,43.683567,-7.510921
05161,XOVE,FEVE,27,XOVE,1.0,Renfe Data,43.681138,-7.495251
05163,LAGO,FEVE,27,XOVE,1.0,Renfe Data,43.687108,-7.481942
05165,BIDUEIROS,FEVE,27,CERVO,1.0,Renfe Data,43.696712,-7.468843
05167,SAN CIBRAO,FEVE,27,CERVO,1.0,Renfe Data,43.692319,-7.44177
05169,MADEIRO,FEVE,27,CERVO,1.0,Renfe Data,43.686219,-7.412863
05171,BURELA,FEVE,27,BURELA,1.0,Renfe Data,43.660607,-7.361183
05173,CANGAS DE FOZ,FEVE,27,FOZ,1.0,Renfe Data,43.626106,-7.333309
05175,NOIS,FEVE,27,FOZ,1.0,Renfe Data,43.610309,-7.312222
05177,FAZOURO,FEVE,27,FOZ,1.0,Renfe Data,43.600457,-7.299843
05179,MARZÁN,FEVE,27,FOZ,1.0,Renfe Data,43.57475,-7.26936
05181,FOZ,FEVE,27,FOZ,1.0,Renfe Data,43.560886,-7.272235
05183,BARREIROS,FEVE,27,BARREIROS,1.0,Renfe Data,43.547366,-7.225287
05185,REINANTE,FEVE,27,BARREIROS,1.0,Renfe Data,43.54987,-7.174315
05187,ESTEIRO,FEVE,27,RIBADEO,1.0,Renfe Data,43.551697,-7.146099
05189,OS CASTROS,FEVE,27,RIBADEO,1.0,Renfe Data,43.55157,-7.130895
05191,RINLO,FEVE,27,RIBADEO,1.0,Renfe Data,43.549761,-7.108645
05193,RIBADEO,FEVE,27,RIBADEO,1.0,Renfe Data,43.53607,-7.055572
05195,VEGADEO,FEVE,33,VEGADEO,1.0,Renfe Data,43.4731616,-7.050645
05197,VEGADEO PUEBLO,FEVE,33,VEGADEO,1.0,Renfe Data,43.479667,-7.057327
05199,VILAVEDELLE,FEVE,33,CASTROPOL,1.0,Renfe Data,43.490502,-7.038353
05203,TREMAÑES CARREÑO,FEVE,33,GIJÓN,1.0,Renfe Data,43.5285524,-5.6948835
05204,CENTRO DE TRANSPORTES,FEVE,33,GIJÓN,1.0,Renfe Data,43.5311295,-5.7067165
05207,ABOÑO APEADERO,FEVE,33,CARREÑO,1.0,Renfe Data,43.555049,-5.7236039
05208,XIVARES,FEVE,33,CARREÑO,1.0,Renfe Data,43.5659387,-5.7287459
05209,PERLORA,FEVE,33,CARREÑO,1.0,Renfe Data,43.5808632,-5.7541047
